0.500000, 0.501000, 0.000000, 1.000000, 1.000000, 1.000000, 0.702041, 1.633245
0.500000, 0.550000, 0.000000, 1.000000, 1.000000, 1.000000, 0.694601, 1.631486
0.500000, 0.600000, 0.000000, 1.000000, 1.000000, 1.000000, 0.686277, 1.635576
0.500000, 0.650000, 0.000000, 1.000000, 1.000000, 1.000000, 0.677778, 1.640855
0.500000, 0.700000, 0.000000, 1.000000, 1.000000, 1.000000, 0.680205, 1.641848
0.500000, 0.750000, 0.000000, 1.000000, 1.000000, 1.000000, 0.674744, 1.642931
0.500000, 0.800000, 0.000000, 1.000000, 1.000000, 1.000000, 0.685113, 1.655454
0.500000, 0.850000, 0.000000, 1.000000, 1.000000, 1.000000, 0.676171, 1.650940
0.500000, 0.900000, 0.000000, 1.000000, 1.000000, 1.000000, 0.664258, 1.639903
0.500000, 0.950000, 0.000000, 1.000000, 1.000000, 1.000000, 0.660160, 1.647260
0.500000, 0.990000, 0.000000, 1.000000, 1.000000, 1.000000, 0.656498, 1.663811
0.550000, 0.501000, 0.000000, 1.000000, 1.000000, 1.000000, 0.684406, 1.629745
0.550000, 0.550000, 0.000000, 1.000000, 1.000000, 1.000000, 0.686328, 1.621722
0.550000, 0.600000, 0.000000, 1.000000, 1.000000, 1.000000, 0.684211, 1.630824
0.550000, 0.650000, 0.000000, 1.000000, 1.000000, 1.000000, 0.675982, 1.641690
0.550000, 0.700000, 0.000000, 1.000000, 1.000000, 1.000000, 0.673236, 1.640859
0.550000, 0.750000, 0.000000, 1.000000, 1.000000, 1.000000, 0.676268, 1.650912
0.550000, 0.800000, 0.000000, 1.000000, 1.000000, 1.000000, 0.675833, 1.644180
0.550000, 0.850000, 0.000000, 1.000000, 1.000000, 1.000000, 0.662139, 1.661542
0.550000, 0.900000, 0.000000, 1.000000, 1.000000, 1.000000, 0.668258, 1.646193
0.550000, 0.950000, 0.000000, 1.000000, 1.000000, 1.000000, 0.638622, 1.679606
0.550000, 0.990000, 0.000000, 1.000000, 1.000000, 1.000000, 0.651207, 1.649009
0.600000, 0.501000, 0.000000, 1.000000, 1.000000, 1.000000, 0.685023, 1.643853
0.600000, 0.550000, 0.000000, 1.000000, 1.000000, 1.000000, 0.693237, 1.628188
0.600000, 0.600000, 0.000000, 1.000000, 1.000000, 1.000000, 0.678758, 1.655007
0.600000, 0.650000, 0.000000, 1.000000, 1.000000, 1.000000, 0.669374, 1.655443
0.600000, 0.700000, 0.000000, 1.000000, 1.000000, 1.000000, 0.658522, 1.673019
0.600000, 0.750000, 0.000000, 1.000000, 1.000000, 1.000000, 0.669831, 1.651158
0.600000, 0.800000, 0.000000, 1.000000, 1.000000, 1.000000, 0.653990, 1.660822
0.600000, 0.850000, 0.000000, 1.000000, 1.000000, 1.000000, 0.644828, 1.674660
0.600000, 0.900000, 0.000000, 1.000000, 1.000000, 1.000000, 0.641895, 1.675821
0.600000, 0.950000, 0.000000, 1.000000, 1.000000, 1.000000, 0.627818, 1.671643
0.600000, 0.990000, 0.000000, 1.000000, 1.000000, 1.000000, 0.639662, 1.662423
