0.900000, 0.950000, 0.000000, 0.000000, 1.000000, 1.000000, 10.892661, 10.892885
0.900000, 0.950000, 0.000000, 0.000000, 1.000000, 1.000000, 10.892661, 10.892885
0.900000, 0.950000, 0.000000, 0.000000, 1.000000, 1.000000, 10.892661, 10.892885
0.900000, 0.950000, 0.000000, 0.000000, 1.000000, 1.000000, 10.892661, 10.892885
0.900000, 0.950000, 0.000000, 0.000000, 1.000000, 1.000000, 10.892661, 10.892885
0.900000, 0.950000, 0.000000, 0.000000, 1.000000, 1.000000, 10.892661, 10.892885
0.900041, 0.949969, 0.000601, 0.000000, 1.000000, 1.000000, 10.892661, 10.892885
0.900095, 0.949948, 0.000000, 0.000000, 1.000000, 1.000000, 10.892661, 10.892885
0.900132, 0.949933, 0.000765, 0.000000, 1.000000, 1.000000, 10.892661, 10.892885
0.900228, 0.949925, 0.000000, 0.000009, 1.000000, 1.000000, 10.892661, 10.892885
0.900327, 0.949920, 0.000000, 0.000093, 1.000000, 1.000000, 10.892661, 10.892885
0.900425, 0.949917, 0.000000, 0.000000, 1.000000, 1.000000, 10.892661, 10.892885
0.900541, 0.949916, 0.000000, 0.000496, 0.999999, 1.000000, 10.892661, 10.892885
0.900676, 0.949916, 0.000000, 0.001170, 0.999999, 1.000000, 10.892661, 10.892885
0.900825, 0.949915, 0.000000, 0.002150, 0.999998, 1.000000, 10.892661, 10.892885
0.900964, 0.949915, 0.000000, 0.003758, 0.999997, 1.000000, 10.892661, 10.892885
0.901100, 0.949915, 0.000000, 0.006276, 0.999996, 1.000000, 10.892661, 10.892885
0.901235, 0.949915, 0.000000, 0.008425, 0.999994, 1.000000, 10.892661, 10.892885
0.901413, 0.949915, 0.000000, 0.010981, 0.999992, 1.000000, 10.892661, 10.892885
0.901636, 0.949914, 0.000000, 0.014109, 0.999989, 1.000000, 10.892661, 10.892885
0.901784, 0.949914, 0.000000, 0.016622, 0.999987, 1.000000, 10.892661, 10.892885
0.901992, 0.949913, 0.000000, 0.019345, 0.999983, 1.000000, 10.892661, 10.892885
0.902179, 0.949913, 0.000000, 0.021781, 0.999980, 1.000000, 10.892661, 10.892885
